x,stress,truck_position,source,position
[m],[MPa],[-],[-],[-]
126.05200000000052,-7.72506,left,measurement,H4_S
126.16966666666718,-7.655969999999987,left,measurement,H4_S
126.28733333333386,-7.591710000000002,left,measurement,H4_S
126.40500000000053,-7.567139999999986,left,measurement,H4_S
126.52266666666719,-7.583729999999999,left,measurement,H4_S
126.64033333333386,-7.606199999999993,left,measurement,H4_S
126.75800000000052,-7.649879999999987,left,measurement,H4_S
126.87566666666719,-7.684529999999979,left,measurement,H4_S
126.99333333333387,-7.728419999999992,left,measurement,H4_S
127.11100000000053,-7.776929999999991,left,measurement,H4_S
127.2286666666672,-7.822710000000007,left,measurement,H4_S
127.34633333333386,-7.865969999999987,left,measurement,H4_S
127.46400000000052,-7.905029999999994,left,measurement,H4_S
127.58166666666719,-7.9167899999999785,left,measurement,H4_S
127.69933333333387,-7.930860000000004,left,measurement,H4_S
127.81700000000052,-7.942829999999983,left,measurement,H4_S
127.9346666666672,-7.929810000000005,left,measurement,H4_S
128.05233333333388,-7.903350000000009,left,measurement,H4_S
128.17000000000053,-7.9052399999999885,left,measurement,H4_S
128.2876666666672,-7.937579999999988,left,measurement,H4_S
128.40533333333386,-7.969919999999988,left,measurement,H4_S
128.52300000000054,-7.996799999999997,left,measurement,H4_S
128.6406666666672,-8.007300000000011,left,measurement,H4_S
128.75833333333387,-8.017589999999982,left,measurement,H4_S
128.87600000000054,-8.0451,left,measurement,H4_S
128.9936666666672,-8.072609999999994,left,measurement,H4_S
129.11133333333387,-8.124479999999986,left,measurement,H4_S
129.22900000000053,-8.17676999999999,left,measurement,H4_S
129.3466666666672,-8.222969999999997,left,measurement,H4_S
129.46433333333388,-8.266439999999994,left,measurement,H4_S
129.58200000000053,-8.273369999999998,left,measurement,H4_S
129.6996666666672,-8.264130000000002,left,measurement,H4_S
129.81733333333386,-8.248800000000006,left,measurement,H4_S
129.93500000000054,-8.235779999999979,left,measurement,H4_S
130.0526666666672,-8.224650000000004,left,measurement,H4_S
130.17033333333387,-8.208689999999999,left,measurement,H4_S
130.28800000000055,-8.206589999999977,left,measurement,H4_S
130.4056666666672,-8.204279999999985,left,measurement,H4_S
130.52333333333388,-8.194829999999993,left,measurement,H4_S
130.64100000000053,-8.184539999999998,left,measurement,H4_S
130.7586666666672,-8.172150000000004,left,measurement,H4_S
130.8763333333339,-8.164379999999996,left,measurement,H4_S
130.99400000000054,-8.158499999999993,left,measurement,H4_S
131.11166666666722,-8.169000000000008,left,measurement,H4_S
131.22933333333387,-8.184539999999998,left,measurement,H4_S
131.34700000000055,-8.228219999999991,left,measurement,H4_S
131.4646666666672,-8.285969999999987,left,measurement,H4_S
131.58233333333388,-8.327550000000006,left,measurement,H4_S
131.70000000000056,-8.366609999999989,left,measurement,H4_S
131.8176666666672,-8.382989999999984,left,measurement,H4_S
131.9353333333339,-8.358419999999992,left,measurement,H4_S
132.05300000000054,-8.32881,left,measurement,H4_S
132.17066666666722,-8.312009999999992,left,measurement,H4_S
132.28833333333387,-8.321039999999993,left,measurement,H4_S
132.40600000000055,-8.333219999999992,left,measurement,H4_S
132.52366666666722,-8.346239999999995,left,measurement,H4_S
132.64133333333388,-8.377529999999993,left,measurement,H4_S
132.75900000000055,-8.41805999999999,left,measurement,H4_S
132.8766666666672,-8.41952999999998,left,measurement,H4_S
132.99433333333388,-8.41974,left,measurement,H4_S
133.11200000000056,-8.420999999999992,left,measurement,H4_S
133.2296666666672,-8.434019999999995,left,measurement,H4_S
133.3473333333339,-8.443889999999977,left,measurement,H4_S
133.46500000000054,-8.48232,left,measurement,H4_S
133.58266666666722,-8.53418999999999,left,measurement,H4_S
133.70033333333387,-8.568839999999982,left,measurement,H4_S
133.81800000000055,-8.562750000000007,left,measurement,H4_S
133.93566666666723,-8.53418999999999,left,measurement,H4_S
134.05333333333388,-8.523269999999986,left,measurement,H4_S
134.17100000000056,-8.523269999999986,left,measurement,H4_S
134.2886666666672,-8.518859999999995,left,measurement,H4_S
134.4063333333339,-8.478750000000012,left,measurement,H4_S
134.52400000000057,-8.427089999999993,left,measurement,H4_S
134.64166666666722,-8.419949999999993,left,measurement,H4_S
134.7593333333339,-8.44031999999999,left,measurement,H4_S
134.87700000000055,-8.46593999999998,left,measurement,H4_S
134.99466666666723,-8.494079999999983,left,measurement,H4_S
135.11233333333388,-8.530199999999988,left,measurement,H4_S
135.23000000000056,-8.582070000000003,left,measurement,H4_S
135.34766666666724,-8.618189999999984,left,measurement,H4_S
135.4653333333339,-8.63730000000001,left,measurement,H4_S
135.58300000000057,-8.641919999999997,left,measurement,H4_S
135.70066666666722,-8.645279999999989,left,measurement,H4_S
135.8183333333339,-8.655149999999994,left,measurement,H4_S
135.93600000000058,-8.646539999999984,left,measurement,H4_S
136.05366666666723,-8.623859999999993,left,measurement,H4_S
136.1713333333339,-8.590469999999996,left,measurement,H4_S
136.28900000000056,-8.537129999999992,left,measurement,H4_S
136.40666666666723,-8.475599999999991,left,measurement,H4_S
136.52433333333389,-8.453129999999996,left,measurement,H4_S
136.64200000000056,-8.450820000000004,left,measurement,H4_S
136.75966666666724,-8.432760000000002,left,measurement,H4_S
136.8773333333339,-8.404619999999998,left,measurement,H4_S
136.99500000000057,-8.417849999999996,left,measurement,H4_S
137.11266666666722,-8.507729999999995,left,measurement,H4_S
137.2303333333339,-8.593200000000003,left,measurement,H4_S
137.34800000000058,-8.632259999999986,left,measurement,H4_S
137.46566666666723,-8.656199999999993,left,measurement,H4_S
137.5833333333339,-8.668379999999992,left,measurement,H4_S
137.70100000000056,-8.681819999999984,left,measurement,H4_S
137.81866666666724,-8.658299999999992,left,measurement,H4_S
137.9363333333339,-8.588369999999998,left,measurement,H4_S
138.05400000000057,-8.543639999999982,left,measurement,H4_S
138.17166666666725,-8.556029999999998,left,measurement,H4_S
138.2893333333339,-8.61147,left,measurement,H4_S
138.40700000000058,-8.661660000000008,left,measurement,H4_S
138.52466666666723,-8.661870000000002,left,measurement,H4_S
138.6423333333339,-8.629949999999994,left,measurement,H4_S
138.7600000000006,-8.59886999999999,left,measurement,H4_S
138.87766666666724,-8.543009999999995,left,measurement,H4_S
138.99533333333392,-8.486939999999985,left,measurement,H4_S
139.11300000000057,-8.461319999999994,left,measurement,H4_S
139.23066666666725,-8.472449999999993,left,measurement,H4_S
139.3483333333339,-8.489459999999998,left,measurement,H4_S
139.46600000000058,-8.516129999999988,left,measurement,H4_S
139.58366666666726,-8.564850000000005,left,measurement,H4_S
139.7013333333339,-8.62448999999998,left,measurement,H4_S
139.81900000000059,-8.66502,left,measurement,H4_S
139.93666666666724,-8.672789999999983,left,measurement,H4_S
140.05433333333391,-8.647169999999992,left,measurement,H4_S
140.1720000000006,-8.621550000000001,left,measurement,H4_S
140.28966666666724,-8.624699999999999,left,measurement,H4_S
140.40733333333392,-8.58375000000001,left,measurement,H4_S
140.52500000000057,-8.506679999999996,left,measurement,H4_S
140.64266666666725,-8.44893,left,measurement,H4_S
140.7603333333339,-8.401260000000006,left,measurement,H4_S
140.87800000000058,-8.364509999999992,left,measurement,H4_S
140.99566666666726,-8.317889999999995,left,measurement,H4_S
141.1133333333339,-8.264339999999997,left,measurement,H4_S
141.2310000000006,-8.280509999999996,left,measurement,H4_S
141.34866666666724,-8.36093999999998,left,measurement,H4_S
141.46633333333392,-8.424360000000009,left,measurement,H4_S
141.5840000000006,-8.483160000000003,left,measurement,H4_S
141.70166666666725,-8.537969999999996,left,measurement,H4_S
141.81933333333393,-8.584589999999992,left,measurement,H4_S
141.93700000000058,-8.65430999999999,left,measurement,H4_S
142.05466666666726,-8.709959999999988,left,measurement,H4_S
142.1723333333339,-8.729279999999985,left,measurement,H4_S
142.2900000000006,-8.748600000000005,left,measurement,H4_S
142.40766666666727,-8.753429999999986,left,measurement,H4_S
142.52533333333392,-8.720460000000001,left,measurement,H4_S
142.6430000000006,-8.65535999999999,left,measurement,H4_S
142.76066666666725,-8.535029999999994,left,measurement,H4_S
142.87833333333393,-8.420159999999989,left,measurement,H4_S
142.9960000000006,-8.333639999999981,left,measurement,H4_S
143.11366666666726,-8.258669999999988,left,measurement,H4_S
143.23133333333394,-8.21414999999999,left,measurement,H4_S
143.3490000000006,-8.203859999999993,left,measurement,H4_S
143.46666666666727,-8.231999999999998,left,measurement,H4_S
143.58433333333392,-8.255309999999994,left,measurement,H4_S
143.7020000000006,-8.253629999999987,left,measurement,H4_S
143.81966666666727,-8.27777999999999,left,measurement,H4_S
143.93733333333392,-8.343509999999986,left,measurement,H4_S
144.0550000000006,-8.423729999999999,left,measurement,H4_S
144.17266666666725,-8.484210000000003,left,measurement,H4_S
144.29033333333393,-8.537129999999992,left,measurement,H4_S
144.40800000000058,-8.583329999999998,left,measurement,H4_S
144.52566666666726,-8.62365,left,measurement,H4_S
144.64333333333394,-8.659559999999985,left,measurement,H4_S
144.7610000000006,-8.62196999999999,left,measurement,H4_S
144.87866666666727,-8.552669999999983,left,measurement,H4_S
144.99633333333392,-8.475599999999991,left,measurement,H4_S
145.1140000000006,-8.404619999999998,left,measurement,H4_S
145.23166666666728,-8.337419999999987,left,measurement,H4_S
145.34933333333393,-8.251739999999984,left,measurement,H4_S
145.4670000000006,-8.197769999999995,left,measurement,H4_S
145.58466666666726,-8.170469999999996,left,measurement,H4_S
145.70233333333394,-8.137710000000007,left,measurement,H4_S
145.8200000000006,-8.104739999999998,left,measurement,H4_S
145.93766666666727,-8.081220000000005,left,measurement,H4_S
146.05533333333395,-8.103899999999994,left,measurement,H4_S
146.1730000000006,-8.15555999999999,left,measurement,H4_S
146.29066666666728,-8.215410000000007,left,measurement,H4_S
146.40833333333393,-8.288909999999989,left,measurement,H4_S
146.5260000000006,-8.34855000000001,left,measurement,H4_S
146.6436666666673,-8.389079999999984,left,measurement,H4_S
146.76133333333394,-8.391599999999995,left,measurement,H4_S
146.87900000000062,-8.35547999999999,left,measurement,H4_S
146.99666666666727,-8.319360000000009,left,measurement,H4_S
147.11433333333395,-8.297310000000005,left,measurement,H4_S
147.2320000000006,-8.24901,left,measurement,H4_S
147.34966666666728,-8.155139999999976,left,measurement,H4_S
147.46733333333395,-8.058539999999994,left,measurement,H4_S
147.5850000000006,-7.9629899999999845,left,measurement,H4_S
147.70266666666728,-7.880669999999997,left,measurement,H4_S
147.82033333333393,-7.849800000000011,left,measurement,H4_S
147.9380000000006,-7.865759999999991,left,measurement,H4_S
148.0556666666673,-7.9520700000000035,left,measurement,H4_S
148.17333333333394,-8.071139999999982,left,measurement,H4_S
148.29100000000062,-8.19188999999999,left,measurement,H4_S
148.40866666666727,-8.267699999999989,left,measurement,H4_S
148.52633333333395,-8.294370000000002,left,measurement,H4_S
148.6440000000006,-8.306759999999997,left,measurement,H4_S
148.76166666666728,-8.314319999999984,left,measurement,H4_S
148.87933333333396,-8.29688999999999,left,measurement,H4_S
148.9970000000006,-8.260559999999991,left,measurement,H4_S
149.1146666666673,-8.214570000000004,left,measurement,H4_S
149.23233333333394,-8.15765999999999,left,measurement,H4_S
149.35000000000062,-8.079749999999992,left,measurement,H4_S
149.4676666666673,-7.9957499999999975,left,measurement,H4_S
149.58533333333395,-7.9489199999999824,left,measurement,H4_S
149.70300000000063,-7.936109999999999,left,measurement,H4_S
149.82066666666728,-7.909019999999995,left,measurement,H4_S
149.93833333333396,-7.876679999999996,left,measurement,H4_S
150.0560000000006,-7.874160000000008,left,measurement,H4_S
150.1736666666673,-7.889699999999999,left,measurement,H4_S
150.29133333333397,-7.889489999999979,left,measurement,H4_S
150.40900000000062,-7.875210000000006,left,measurement,H4_S
150.5266666666673,-7.8731100000000085,left,measurement,H4_S
150.64433333333395,-7.900199999999988,left,measurement,H4_S
150.76200000000063,-7.952489999999994,left,measurement,H4_S
150.8796666666673,-7.974959999999988,left,measurement,H4_S
150.99733333333396,-7.958160000000003,left,measurement,H4_S
151.11500000000063,-7.943879999999982,left,measurement,H4_S
151.23266666666728,-7.9520700000000035,left,measurement,H4_S
151.35033333333396,-7.957529999999994,left,measurement,H4_S
151.46800000000061,-7.92393,left,measurement,H4_S
151.5856666666673,-7.863659999999993,left,measurement,H4_S
151.70333333333397,-7.82543999999999,left,measurement,H4_S
151.82100000000062,-7.813679999999981,left,measurement,H4_S
151.9386666666673,-7.7838599999999945,left,measurement,H4_S
152.05633333333395,-7.728839999999982,left,measurement,H4_S
152.17400000000063,-7.675079999999988,left,measurement,H4_S
152.2916666666673,-7.642950000000008,left,measurement,H4_S
152.40933333333396,-7.627409999999993,left,measurement,H4_S
152.52700000000064,-7.623419999999992,left,measurement,H4_S
152.6446666666673,-7.633080000000002,left,measurement,H4_S
152.76233333333397,-7.649879999999987,left,measurement,H4_S
152.88000000000062,-7.69377,left,measurement,H4_S
152.9976666666673,-7.728000000000002,left,measurement,H4_S
153.11533333333398,-7.7542500000000025,left,measurement,H4_S
153.23300000000063,-7.7408099999999855,left,measurement,H4_S
153.3506666666673,-7.74627,left,measurement,H4_S
153.46833333333396,-7.75131,left,measurement,H4_S
153.58600000000064,-7.724850000000005,left,measurement,H4_S
153.70366666666732,-7.71539999999999,left,measurement,H4_S
153.82133333333397,-7.7292599999999965,left,measurement,H4_S
153.93900000000065,-7.74668999999999,left,measurement,H4_S
154.0566666666673,-7.7286299999999875,left,measurement,H4_S
154.17433333333398,-7.691250000000012,left,measurement,H4_S
154.29200000000063,-7.65785999999999,left,measurement,H4_S
154.4096666666673,-7.611660000000008,left,measurement,H4_S
154.52733333333398,-7.566300000000006,left,measurement,H4_S
154.64500000000064,-7.513169999999997,left,measurement,H4_S
154.76266666666731,-7.485450000000008,left,measurement,H4_S
154.88033333333397,-7.48377,left,measurement,H4_S
154.99800000000064,-7.510860000000004,left,measurement,H4_S
155.11566666666732,-7.501199999999994,left,measurement,H4_S
155.23333333333397,-7.493639999999981,left,measurement,H4_S
155.35100000000065,-7.498679999999982,left,measurement,H4_S
155.4686666666673,-7.499519999999985,left,measurement,H4_S
155.58633333333398,-7.488389999999986,left,measurement,H4_S
155.70400000000063,-7.424130000000002,left,measurement,H4_S
155.8216666666673,-7.358819999999994,left,measurement,H4_S
155.939333333334,-7.330050000000006,left,measurement,H4_S
156.05700000000064,-7.297079999999998,left,measurement,H4_S
156.17466666666732,-7.274400000000009,left,measurement,H4_S
156.29233333333397,-7.269779999999999,left,measurement,H4_S
156.41000000000065,-7.301279999999994,left,measurement,H4_S
156.5276666666673,-7.357139999999986,left,measurement,H4_S
156.64533333333398,-7.367639999999977,left,measurement,H4_S
156.76300000000066,-7.376670000000002,left,measurement,H4_S
156.8806666666673,-7.388009999999996,left,measurement,H4_S
156.998333333334,-7.377089999999992,left,measurement,H4_S
157.11600000000064,-7.367639999999977,left,measurement,H4_S
157.23366666666732,-7.318080000000003,left,measurement,H4_S
157.351333333334,-7.2412200000000055,left,measurement,H4_S
157.46900000000065,-7.186619999999984,left,measurement,H4_S
157.58666666666733,-7.136009999999986,left,measurement,H4_S
157.70433333333398,-7.0748999999999995,left,measurement,H4_S
157.82200000000066,-7.066500000000007,left,measurement,H4_S
157.9396666666673,-7.132649999999995,left,measurement,H4_S
158.057333333334,-7.21518,left,measurement,H4_S
158.17500000000067,-7.26914999999999,left,measurement,H4_S
158.29266666666732,-7.292249999999992,left,measurement,H4_S
158.410333333334,-7.288049999999997,left,measurement,H4_S
158.52800000000065,-7.269989999999994,left,measurement,H4_S
158.64566666666732,-7.209299999999996,left,measurement,H4_S
158.763333333334,-7.138949999999989,left,measurement,H4_S
158.88100000000065,-7.054739999999999,left,measurement,H4_S
158.99866666666733,-7.003080000000002,left,measurement,H4_S
159.11633333333398,-6.969899999999999,left,measurement,H4_S
159.23400000000066,-6.9194999999999975,left,measurement,H4_S
159.3516666666673,-6.860489999999984,left,measurement,H4_S
159.469333333334,-6.835500000000002,left,measurement,H4_S
159.58700000000067,-6.868259999999991,left,measurement,H4_S
159.70466666666732,-6.9260099999999865,left,measurement,H4_S
159.822333333334,-6.980189999999995,left,measurement,H4_S
159.94000000000065,-7.04906999999999,left,measurement,H4_S
160.05766666666733,-7.124459999999997,left,measurement,H4_S
160.175333333334,-7.148819999999994,left,measurement,H4_S
160.29300000000066,-7.116479999999995,left,measurement,H4_S
160.41066666666734,-7.051589999999978,left,measurement,H4_S
160.528333333334,-6.952049999999992,left,measurement,H4_S
160.64600000000067,-6.851879999999997,left,measurement,H4_S
160.76366666666732,-6.754859999999999,left,measurement,H4_S
160.881333333334,-6.6530099999999965,left,measurement,H4_S
160.99900000000068,-6.576989999999979,left,measurement,H4_S
161.11666666666733,-6.510210000000007,left,measurement,H4_S
161.234333333334,-6.455189999999995,left,measurement,H4_S
161.35200000000066,-6.410460000000002,left,measurement,H4_S
161.46966666666734,-6.398279999999979,left,measurement,H4_S
161.58733333333402,-6.431460000000007,left,measurement,H4_S
161.70500000000067,-6.497399999999999,left,measurement,H4_S
161.82266666666735,-6.570269999999995,left,measurement,H4_S
161.940333333334,-6.6626699999999826,left,measurement,H4_S
162.05800000000067,-6.77460000000001,left,measurement,H4_S
162.17566666666733,-6.852089999999992,left,measurement,H4_S
162.293333333334,-6.876870000000003,left,measurement,H4_S
162.41100000000068,-6.850620000000003,left,measurement,H4_S
162.52866666666733,-6.798539999999993,left,measurement,H4_S
162.646333333334,-6.7172700000000045,left,measurement,H4_S
162.76400000000066,-6.614160000000008,left,measurement,H4_S
162.88166666666734,-6.505169999999983,left,measurement,H4_S
162.99933333333402,-6.420119999999988,left,measurement,H4_S
163.11700000000067,-6.375599999999991,left,measurement,H4_S
163.23466666666735,-6.35039999999999,left,measurement,H4_S
163.352333333334,-6.33422999999999,left,measurement,H4_S
163.47000000000068,-6.319739999999999,left,measurement,H4_S
163.58766666666733,-6.341999999999997,left,measurement,H4_S
163.705333333334,-6.401639999999996,left,measurement,H4_S
163.8230000000007,-6.468419999999992,left,measurement,H4_S
163.94066666666734,-6.507059999999986,left,measurement,H4_S
164.05833333333402,-6.511050000000011,left,measurement,H4_S
164.17600000000067,-6.517350000000005,left,measurement,H4_S
164.29366666666735,-6.487110000000004,left,measurement,H4_S
164.41133333333403,-6.410250000000007,left,measurement,H4_S
164.52900000000068,-6.300420000000002,left,measurement,H4_S
164.64666666666736,-6.206969999999991,left,measurement,H4_S
164.764333333334,-6.130109999999994,left,measurement,H4_S
164.8820000000007,-6.0744599999999975,left,measurement,H4_S
164.99966666666734,-6.036239999999994,left,measurement,H4_S
165.11733333333402,-6.010620000000003,left,measurement,H4_S
165.2350000000007,-6.009149999999989,left,measurement,H4_S
165.35266666666735,-6.011879999999997,left,measurement,H4_S
165.47033333333403,-6.014400000000009,left,measurement,H4_S
165.58800000000068,-6.0057899999999975,left,measurement,H4_S
165.70566666666736,-6.016500000000007,left,measurement,H4_S
165.82333333333403,-6.053459999999992,left,measurement,H4_S
165.94100000000068,-6.095460000000002,left,measurement,H4_S
166.05866666666736,-6.133889999999977,left,measurement,H4_S
166.17633333333401,-6.162239999999999,left,measurement,H4_S
166.2940000000007,-6.194160000000008,left,measurement,H4_S
166.41166666666734,-6.208859999999994,left,measurement,H4_S
166.52933333333402,-6.200669999999997,left,measurement,H4_S
166.6470000000007,-6.167070000000003,left,measurement,H4_S
166.76466666666735,-6.101550000000001,left,measurement,H4_S
166.88233333333403,-6.005580000000003,left,measurement,H4_S
167.00000000000068,-5.93502,left,measurement,H4_S
167.11766666666736,-5.897849999999996,left,measurement,H4_S
167.23533333333404,-5.872649999999995,left,measurement,H4_S
167.3530000000007,-5.857739999999989,left,measurement,H4_S
167.47066666666737,-5.857529999999994,left,measurement,H4_S
167.58833333333402,-5.877270000000005,left,measurement,H4_S
167.7060000000007,-5.889239999999984,left,measurement,H4_S
167.82366666666735,-5.878320000000004,left,measurement,H4_S
167.94133333333403,-5.845769999999986,left,measurement,H4_S
168.0590000000007,-5.789699999999998,left,measurement,H4_S
168.17666666666736,-5.7351,left,measurement,H4_S
168.29433333333404,-5.693939999999995,left,measurement,H4_S
168.4120000000007,-5.66684999999999,left,measurement,H4_S
168.52966666666737,-5.645639999999991,left,measurement,H4_S
168.64733333333402,-5.642699999999989,left,measurement,H4_S
168.7650000000007,-5.6615999999999955,left,measurement,H4_S
168.88266666666738,-5.697929999999996,left,measurement,H4_S
169.00033333333403,-5.7071699999999925,left,measurement,H4_S
169.1180000000007,-5.681339999999983,left,measurement,H4_S
169.23566666666736,-5.622119999999998,left,measurement,H4_S
169.35333333333404,-5.549669999999992,left,measurement,H4_S
169.4710000000007,-5.481630000000002,left,measurement,H4_S
169.58866666666736,-5.3951099999999945,left,measurement,H4_S
169.70633333333404,-5.316989999999979,left,measurement,H4_S
169.8240000000007,-5.2712099999999875,left,measurement,H4_S
169.94166666666737,-5.267639999999977,left,measurement,H4_S
170.05933333333402,-5.3155199999999905,left,measurement,H4_S
170.1770000000007,-5.342609999999994,left,measurement,H4_S
170.29466666666738,-5.33168999999999,left,measurement,H4_S
170.41233333333403,-5.3151,left,measurement,H4_S
170.5300000000007,-5.318459999999993,left,measurement,H4_S
170.64766666666736,-5.318669999999988,left,measurement,H4_S
170.76533333333404,-5.2924199999999875,left,measurement,H4_S
170.88300000000072,-5.2833899999999865,left,measurement,H4_S
171.00066666666737,-5.310269999999995,left,measurement,H4_S
171.11833333333405,-5.3379899999999845,left,measurement,H4_S
171.2360000000007,-5.3482799999999795,left,measurement,H4_S
171.35366666666738,-5.313209999999997,left,measurement,H4_S
171.47133333333403,-5.267219999999987,left,measurement,H4_S
171.5890000000007,-5.230679999999992,left,measurement,H4_S
171.7066666666674,-5.19498,left,measurement,H4_S
171.82433333333404,-5.119589999999992,left,measurement,H4_S
171.94200000000072,-5.052179999999987,left,measurement,H4_S
172.05966666666737,-5.022989999999984,left,measurement,H4_S
172.17733333333405,-5.001569999999989,left,measurement,H4_S
172.29500000000073,-4.961879999999997,left,measurement,H4_S
172.41266666666738,-4.912110000000004,left,measurement,H4_S
172.53033333333406,-4.886279999999994,left,measurement,H4_S
172.6480000000007,-4.889850000000005,left,measurement,H4_S
172.76566666666739,-4.898879999999982,left,measurement,H4_S
172.88333333333404,-4.90160999999999,left,measurement,H4_S
173.00100000000072,-4.9032899999999975,left,measurement,H4_S
173.1186666666674,-4.917150000000004,left,measurement,H4_S
173.23633333333404,-4.946129999999988,left,measurement,H4_S
173.35400000000072,-4.952429999999982,left,measurement,H4_S
173.47166666666737,-4.919250000000003,left,measurement,H4_S
173.58933333333405,-4.896569999999989,left,measurement,H4_S
173.70700000000073,-4.904339999999997,left,measurement,H4_S
173.82466666666738,-4.8942599999999965,left,measurement,H4_S
173.94233333333406,-4.856670000000002,left,measurement,H4_S
174.0600000000007,-4.80164999999999,left,measurement,H4_S
174.1776666666674,-4.755869999999998,left,measurement,H4_S
174.29533333333404,-4.70127,left,measurement,H4_S
174.41300000000072,-4.63301999999999,left,measurement,H4_S
174.5306666666674,-4.557209999999992,left,measurement,H4_S
174.64833333333405,-4.498829999999988,left,measurement,H4_S
174.76600000000073,-4.483080000000003,left,measurement,H4_S
174.88366666666738,-4.479929999999982,left,measurement,H4_S
175.00133333333406,-4.477619999999988,left,measurement,H4_S
175.11900000000074,-4.475519999999991,left,measurement,H4_S
175.2366666666674,-4.500929999999986,left,measurement,H4_S
175.35433333333407,-4.530119999999989,left,measurement,H4_S
175.47200000000072,-4.545869999999998,left,measurement,H4_S
175.5896666666674,-4.545239999999989,left,measurement,H4_S
175.70733333333405,-4.551959999999998,left,measurement,H4_S
175.82500000000073,-4.545239999999989,left,measurement,H4_S
175.9426666666674,-4.518150000000009,left,measurement,H4_S
176.06033333333406,-4.487699999999989,left,measurement,H4_S
176.17800000000074,-4.457459999999988,left,measurement,H4_S
176.2956666666674,-4.416929999999991,left,measurement,H4_S
176.41333333333407,-4.358339999999992,left,measurement,H4_S
176.53100000000074,-4.289879999999988,left,measurement,H4_S
176.6486666666674,-4.237800000000001,left,measurement,H4_S
176.76633333333407,-4.198949999999989,left,measurement,H4_S
176.88400000000073,-4.173329999999998,left,measurement,H4_S
177.0016666666674,-4.1609399999999805,left,measurement,H4_S
177.11933333333405,-4.189709999999993,left,measurement,H4_S
177.23700000000073,-4.217009999999991,left,measurement,H4_S
177.3546666666674,-4.220580000000003,left,measurement,H4_S
177.47233333333406,-4.2161699999999875,left,measurement,H4_S
177.59000000000074,-4.217849999999996,left,measurement,H4_S
177.7076666666674,-4.2126,left,measurement,H4_S
177.82533333333407,-4.21301999999999,left,measurement,H4_S
177.94300000000075,-4.214489999999979,left,measurement,H4_S
178.0606666666674,-4.213229999999985,left,measurement,H4_S
178.17833333333408,-4.196009999999987,left,measurement,H4_S
178.29600000000073,-4.163459999999993,left,measurement,H4_S
178.4136666666674,-4.121460000000007,left,measurement,H4_S
178.53133333333406,-4.058459999999992,left,measurement,H4_S
178.64900000000074,-4.001759999999996,left,measurement,H4_S
178.76666666666742,-3.9396000000000098,left,measurement,H4_S
178.88433333333407,-3.8700899999999825,left,measurement,H4_S
179.00200000000075,-3.8047799999999987,left,measurement,H4_S
179.1196666666674,-3.755220000000001,left,measurement,H4_S
179.23733333333408,-3.697470000000006,left,measurement,H4_S
179.35500000000076,-3.6413999999999946,left,measurement,H4_S
179.4726666666674,-3.613679999999982,left,measurement,H4_S
179.5903333333341,-3.651060000000005,left,measurement,H4_S
179.70800000000074,-3.7071299999999923,left,measurement,H4_S
179.82566666666742,-3.762779999999989,left,measurement,H4_S
179.94333333333407,-3.8060399999999928,left,measurement,H4_S
180.06100000000075,-3.832289999999993,left,measurement,H4_S
180.17866666666743,-3.842369999999993,left,measurement,H4_S
180.29633333333408,-3.810239999999989,left,measurement,H4_S
180.41400000000075,-3.7396799999999866,left,measurement,H4_S
180.5316666666674,-3.6630299999999845,left,measurement,H4_S
180.64933333333408,-3.581339999999982,left,measurement,H4_S
180.76700000000073,-3.5395499999999918,left,measurement,H4_S
180.8846666666674,-3.5399700000000056,left,measurement,H4_S
181.0023333333341,-3.549419999999997,left,measurement,H4_S
181.12000000000074,-3.586379999999983,left,measurement,H4_S
181.23766666666742,-3.6105299999999847,left,measurement,H4_S
181.35533333333407,-3.6126299999999825,left,measurement,H4_S
181.47300000000075,-3.5859599999999925,left,measurement,H4_S
181.59066666666743,-3.547110000000004,left,measurement,H4_S
181.70833333333408,-3.518550000000011,left,measurement,H4_S
181.82600000000076,-3.5057399999999794,left,measurement,H4_S
181.9436666666674,-3.5313599999999945,left,measurement,H4_S
182.0613333333341,-3.5897399999999986,left,measurement,H4_S
182.17900000000074,-3.6187200000000055,left,measurement,H4_S
182.29666666666742,-3.6008699999999982,left,measurement,H4_S
182.4143333333341,-3.5273699999999932,left,measurement,H4_S
182.53200000000075,-3.4049399999999994,left,measurement,H4_S
182.64966666666743,-3.2730599999999908,left,measurement,H4_S
182.76733333333408,-3.1707899999999976,left,measurement,H4_S
182.88500000000076,-3.0857399999999795,left,measurement,H4_S
183.00266666666744,-3.048779999999994,left,measurement,H4_S
183.1203333333341,-3.0298799999999875,left,measurement,H4_S
183.23800000000077,-3.051089999999987,left,measurement,H4_S
183.35566666666742,-3.0807000000000033,left,measurement,H4_S
183.4733333333341,-3.101489999999989,left,measurement,H4_S
183.59100000000075,-3.119549999999992,left,measurement,H4_S
183.70866666666743,-3.1623899999999816,left,measurement,H4_S
183.8263333333341,-3.2106899999999854,left,measurement,H4_S
183.94400000000076,-3.2218199999999846,left,measurement,H4_S
184.06166666666743,-3.2232899999999978,left,measurement,H4_S
184.17933333333409,-3.2205599999999905,left,measurement,H4_S
184.29700000000076,-3.1974599999999875,left,measurement,H4_S
184.41466666666744,-3.1342500000000024,left,measurement,H4_S
184.5323333333341,-3.0578099999999955,left,measurement,H4_S
184.65000000000077,-2.997750000000007,left,measurement,H4_S
